DAE,DOY,Pot Green Canopy Cover,Pot crop Transpiration (mm/day),Pot Biomass (kg/ha),Green Canopy Cover,Biomass (kg/ha),Transpiration (mm),Soil Evap (mm),Root Depth (m),Height (m),Max N Conc (kg/kg),Crit N Conc (kg/kg),Min N Conc (kg/kg),Crop N Conc (kg/kg),Crop N Mass (kg/ha),N Uptake (kg/ha),Crop WSI (0-1),Crop NSI (0-1),PAW Depletion Profile (0-1),Water Top 50 cm (m/m),Water Mid 50 cm (m/m),Water bottom 50 cm (m/m),N Mass Top 50 cm (kg/ha),N Mass Mid 50 cm (kg/ha),N Mass bottom 50 cm (kg/ha),N Leaching (kg/ha),Soil N Mass down to 150 cm (kg/ha),N Uptake Rate (kg/ha/day)
140,77,0.8,0.8714999999999999,3473.808789238933,0.6978180060034457,969.3136942861178,0.7601854902900034,0.049497318602768556,1.3296966766724094,0.8689974435941611,0.05706646249826625,0.0318086552226513,0.015375571557661918,0.01829323094046633,17.73187926333253,16.331879263332528,0,0.8224521068422189,0.09110657834362519,,,,12.258994372662622,9.045559968099973,7.629815247347275,1.6769692967009369,28.934369588109867,0.07278220614239869
141,78,0.8,1.2389999999999999,3561.4193194279464,0.6978180060034457,984.8687593396132,1.0807456367978359,0.10906808339905086,1.3296966766724094,0.8689974435941611,0.05654296621445039,0.03151686014594151,0.015234524536003175,0.01810899300164127,17.834981470416178,16.434981470416176,0,0.8234609251093197,0.09218321728068235,,,,12.249577309969965,9.01206701115733,7.620371719038891,1.6769692967009369,28.882016040166185,0.10310220708364698
142,79,0.8,2.0685000000000002,3707.6843571163836,0.6978180060034457,1010.6902537819805,1.8042956817726583,0.2999994586598402,1.3296966766724094,0.8689974435941611,0.05570717293979552,0.03105099177164522,0.015009334490234016,0.01781729913236785,18.007770581802326,16.607770581802324,0,0.8249579458733571,0.10427294971069381,,,,12.178880279996335,8.948626762189049,7.60477933898643,1.6769692967009369,28.732286381171814,0.17278911138614772
143,80,0.8,1.974,3843.042601266175,0.6978180060034457,1034.3836388809357,1.7218659298135015,0.28209367969136573,1.3296966766724094,0.8689974435941611,0.054972984408686636,0.03064175754137947,0.014811520085718888,0.017568504161849168,18.172573264628404,16.772573264628406,0,0.825840636702235,0.11226623323439418,,,,12.106604363351764,8.887588539073652,7.589868167739819,1.6769692967009369,28.584061070165237,0.16480268282608074
144,81,0.8,1.5855000000000001,3951.688857476389,0.6978180060034457,1053.3054016871924,1.3829880606480782,0.20695849446481193,1.3296966766724094,0.8689974435941611,0.05440884712929012,0.0303273093097388,0.014659523050543116,0.017378455597660318,18.304821153996638,16.904821153996636,0,0.8264635155128304,0.12153267055806935,,,,12.059045655038018,8.840189226163494,7.577801831225111,1.6769692967009369,28.477036712426624,0.13224788936823254
145,82,0.8,2.8245,4119.422132746365,0.6978180060034457,1082.4132446090625,2.4637336974459147,0.5227930788958184,1.3296966766724094,0.8689974435941611,0.053578396041432365,0.029864418652485507,0.014435772364632227,0.017129881986966407,18.541611141282644,17.14161114128264,0,0.8253826309794133,0.1380345281076824,,,,11.963063405916383,8.753071629633824,7.556531673311087,1.6769692967009369,28.272666708861298,0.2367899872860054
146,83,0.8,2.1,4247.978271304996,0.6978180060034457,1104.8613792956169,1.8317722657590438,0.3422452862064931,1.3296966766724094,0.8689974435941611,0.05297264913898147,0.029526777356201635,0.014272564336015616,0.01694090112951317,18.717347388464592,17.317347388464594,0,0.8250754208056147,0.15029902257324593,,,,11.887076307991592,8.688192684875766,7.5405881729636866,1.6769692967009369,28.115857165831045,0.17573624718195038
147,84,0.8,3.087,4389.177264224312,0.6978180060034457,1129.5605537146994,2.6927052306657946,0.5517556008008181,1.3296966766724094,0.8689974435941611,0.05233562123171663,0.029171700132516888,0.014100928181546157,0.016800084791347158,18.976713079367997,17.576713079367995,0,0.8209012372702551,0.16832524266845314,,,,11.791333107533761,8.593811229396248,7.517283560753754,1.6769692967009369,27.902427897683765,0.25936569090340234
148,85,0.8,3.0975,4569.901731195136,0.6978180060034457,1161.9280821441664,2.701864091994591,0.6277581485252932,1.3296966766724094,0.8689974435941611,0.051574138462467285,0.028766372678938126,0.013944047236809958,0.016556288374978117,19.237216398964083,17.83721639896408,0,0.8237630695421367,0.18640603829683375,,,,11.688263560245717,8.498405068510564,7.493841601438308,1.6769692967009369,27.68051023019459,0.26050331959608575
149,86,0.8,2.5935,4739.319053074055,0.6978180060034457,1191.785670918499,2.26223874821242,0.48855277698501154,1.3296966766724094,0.8689974435941611,0.05081265569321794,0.028361045225359365,0.01378716629207376,0.016324423571881085,19.455214098972057,18.055214098972055,0,0.8259037767898272,0.20153483053412014,,,,11.588642561989634,8.41725031163788,7.474078456306448,1.6769692967009369,27.47997132993396,0.21799770000797578
150,87,0.8,3.129,4941.029087570462,0.6978180060034457,1226.902626107917,2.7293406759809766,0.7176522552434254,1.3296966766724094,0.8689974435941611,0.050051172923968594,0.0279557177717806,0.01363028534733756,0.01607207547422912,19.718871606336357,18.31887160633635,0,0.8295485920044404,0.21978460272024397,,,,11.46744949045427,8.318848013923231,7.450277318498382,1.6769692967009369,27.236574822875884,0.263657507364296
151,88,0.8,2.4885,5093.975864724548,0.6978180060034457,1252.9726196222143,2.170650134924468,0.44262537099570276,1.3296966766724094,0.8689974435941611,0.04928969015471925,0.027550390318201837,0.01347340440260136,0.015904935997729863,19.928449321999242,18.52844932199924,0,0.8272690184030221,0.2342827552943951,,,,11.372509268838602,8.241151607951553,7.431155713465573,1.6769692967009369,27.044816590255728,0.20957771566288774
152,89,0.8,2.4779999999999998,5245.368733735496,0.6978180060034457,1279.1228584932583,2.161491273595672,0.4848264124980739,1.3296966766724094,0.8689974435941611,0.0485282073854699,0.027145062864623076,0.013316523457865161,0.01574311833488907,20.137382526120934,18.737382526120932,0,0.8245226913958787,0.24871069405851354,,,,11.285142095163172,8.16468833911339,7.412044246708494,1.6769692967009369,26.861874680985057,0.20893320412169147
153,90,0.8,3.087,5446.834261091665,0.6978180060034457,1314.4754870102288,2.6927052306657946,0.7466189962602985,1.3296966766724094,0.8689974435941611,0.04776672461622056,0.026739735411044314,0.013159642513128962,0.015518213477779543,20.39831121873296,18.998311218732958,0,0.8263214410696234,0.26668648690220303,,,,11.161676909565012,8.067220258598791,7.38833550979881,1.6769692967009369,26.617232677962615,0.26092869261202645
